code,name
BSE/BOM538902,Dhunseri Tea & Industries Ltd EOD Prices
BSE/BOM538918,Vani Commercials Ltd EOD Prices
BSE/BOM538919,Skyline Ventures India Ltd EOD Prices
BSE/BOM538920,Spaceage Products Ltd EOD Prices
BSE/BOM538921,Raghuvansh Agrofarms Ltd EOD Prices
BSE/BOM538922,COSYN Ltd EOD Prices
BSE/BOM538923,Sofcom Systems Ltd EOD Prices
BSE/BOM538924,ICICI Prudential Growth Fund Series 7 (Regular Plan - Dividend Payout) EOD Prices
BSE/BOM538925,Icici Prudential Growth Fund Series 7 (direct Plan - Dividend Payout) EOD Prices
BSE/BOM538926,Naturite Agro Products Ltd EOD Prices
BSE/BOM538928,Karnavati Finance Ltd EOD Prices
BSE/BOM538935,Abhishek Finlease Ltd EOD Prices
BSE/BOM538936,Icici Prudential Growth Fund Series 8 (regular Plan - Dividend Payout) EOD Prices
BSE/BOM538937,Icici Prudential Growth Fund Series 8 (direct Plan - Dividend Payout) EOD Prices
BSE/BOM538938,Reliance Capital Builder Fund Ii - Series B - Direct Plan Dividend Payout Option EOD Prices
BSE/BOM538939,Reliance Capital Builder Fund Ii - Series B - Direct Plan Growth Option EOD Prices
BSE/BOM538940,Reliance Capital Builder Fund II - Series B -  Dividend Payout Option EOD Prices
BSE/BOM538941,Reliance Capital Builder Fund II - Series B -  Growth Option EOD Prices
BSE/BOM538942,Mercantile Ventures Ltd EOD Prices
BSE/BOM538943,Sonal Mercantile Ltd EOD Prices
BSE/BOM538952,Abhinav Leasing & Finance Ltd EOD Prices
BSE/BOM538957,LIC MF RGESS Fund Series- 3 -Regular Plan- Growth Option EOD Prices
BSE/BOM538958,Lic Mf Rgess Fund Series -3- Regular Plan -dividend Payout Option EOD Prices
BSE/BOM538959,Lic Mf Rgess Fund Series -3 -direct Plan -growth Option EOD Prices
BSE/BOM538960,Lic Mf Rgess Fund Series- 3 -direct Plan -dividend Payout Option EOD Prices
BSE/BOM538961,Genus Paper & Boards Ltd EOD Prices
BSE/BOM538962,Minda Corporation Ltd EOD Prices
BSE/BOM538963,Pact Industries Ltd EOD Prices
BSE/BOM538964,Mercury Laboratories Ltd EOD Prices
BSE/BOM538965,Concord Drugs Ltd EOD Prices
BSE/BOM538970,Wardwizard Innovations & Mobility Ltd EOD Prices
BSE/BOM538975,Shree Securities Ltd EOD Prices
BSE/BOM538979,Greenlam Industries Ltd EOD Prices
BSE/BOM538980,Hdfc Focused Equity Fund Plan A - Direct Option- Growth Option EOD Prices
BSE/BOM538981,Hdfc Focused Equity Fund Plan A - Direct Option- Dividend Option EOD Prices
BSE/BOM538982,HDFC Focused Equity Fund Plan A-Regular Option- Growth Option EOD Prices
BSE/BOM538983,HDFC Focused Equity Fund Plan A-Regular Option - Dividend Option EOD Prices
BSE/BOM538987,Talbros Engineering Ltd EOD Prices
BSE/BOM538992,SAR Auto Products Ltd EOD Prices
BSE/BOM538993,Purohit Construction Ltd EOD Prices
BSE/BOM539005,Jayatma Enterprises Ltd EOD Prices
BSE/BOM539006,PTC Industries Ltd EOD Prices
BSE/BOM539007,Pincon Lifestyle Ltd EOD Prices
BSE/BOM539008,Tirupati Fincorp Ltd EOD Prices
BSE/BOM539009,GBL Industries Ltd EOD Prices
BSE/BOM539010,Shri Mahalaxmi Agricultural Development Ltd EOD Prices
BSE/BOM539011,Chennai Ferrous Industries Ltd EOD Prices
BSE/BOM539012,Megri Soft Ltd EOD Prices
BSE/BOM539013,Gita Renewable Energy Ltd EOD Prices
BSE/BOM539014,Kalpa Commercial Ltd EOD Prices
BSE/BOM539015,Ortel Communications Ltd EOD Prices
BSE/BOM539016,Neil Industries Ltd EOD Prices
BSE/BOM539017,Star Housing Finance Ltd EOD Prices
BSE/BOM539018,Beekay Steel Industries Ltd EOD Prices
BSE/BOM539026,SSPN Finance Ltd EOD Prices
BSE/BOM539031,SBI Mutual Fund - SBI - ETF BSE 100 EOD Prices
BSE/BOM539032,Fraser and Company Ltd EOD Prices
BSE/BOM539040,Tirupati Tyres Ltd EOD Prices
BSE/BOM539041,SVP Housing Ltd EOD Prices
BSE/BOM539042,AGI Infra Ltd EOD Prices
BSE/BOM539043,BKM Industries Ltd EOD Prices
BSE/BOM539044,Manaksia Steels Ltd EOD Prices
BSE/BOM539045,Manaksia Aluminium Company Ltd EOD Prices
BSE/BOM539046,Manaksia Coated Metals & Industries Ltd EOD Prices
BSE/BOM539052,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 REGULAR GROWTH EOD Prices
BSE/BOM539053,Aditya Birla Sun Life FOCUSED EQUITY FUND - SERIES 5 REGULAR DIVIDEND EOD Prices
BSE/BOM539054,Aditya Birla Sun Life Focused Equity Fund - Series 5 Direct Growth EOD Prices
BSE/BOM539055,Aditya Birla Sun Life Focused Equity Fund - Series 5 Direct Dividend EOD Prices
BSE/BOM539056,Imagicaaworld Entertainment Ltd EOD Prices
BSE/BOM539063,Reliance Capital Builder Fund II - Series C - Direct Plan Dividend Payout Option EOD Prices
BSE/BOM539065,Reliance Capital Builder Fund Ii - Series C - Direct Plan Growth Option EOD Prices
BSE/BOM539067,Reliance Capital Builder Fund Ii - Series C - Dividend Payout Option EOD Prices
BSE/BOM539070,Reliance Capital Builder Fund II - Series C -  Growth Option EOD Prices
BSE/BOM539083,Inox Wind Ltd EOD Prices
BSE/BOM539084,Icici Prudential India Recovery Fund - Series 1 (regular Plan - Dividend Payout Option) EOD Prices
BSE/BOM539085,Icici Prudential India Recovery Fund - Series 1 (direct Plan - Dividend Payout Option) EOD Prices
BSE/BOM539090,Rajputana Investment and Finance Ltd EOD Prices
BSE/BOM539091,Consecutive Investment & Trading Company Ltd EOD Prices
BSE/BOM539092,Icici Prudential Value Fund Series 6- Direct Plan Cumulative Option EOD Prices
BSE/BOM539093,Icici Prudential Value Fund Series 6- Direct Plan Dividend Option EOD Prices
BSE/BOM539094,Icici Prudential Value Fund Series 6- Regular Plan Cumulative Option EOD Prices
BSE/BOM539095,ICICI Prudential Value Fund Series 6- Regular Plan Dividend Option EOD Prices
BSE/BOM539096,Aananda Lakshmi Spinning Mills Ltd EOD Prices
BSE/BOM539097,HKG Ltd EOD Prices
BSE/BOM539098,Filtra Consultants and Engineers Ltd EOD Prices
BSE/BOM539099,Athena Constructions Ltd EOD Prices
BSE/BOM539100,ICICI Prudential India Recovery Fund - Series 2 (Regular Plan - Dividend Payout Option) EOD Prices
BSE/BOM539101,Icici Prudential India Recovery Fund - Series 2 (direct Plan - Dividend Payout Option) EOD Prices
BSE/BOM539110,Northlink Fiscal and Capital Services Ltd EOD Prices
BSE/BOM539111,Sheshadri Industries Ltd EOD Prices
BSE/BOM539112,SAB Industries Ltd EOD Prices
BSE/BOM539113,Paul Merchants Ltd EOD Prices
BSE/BOM539114,Hind Securities & Credits Ltd EOD Prices
BSE/BOM539115,Alan Scott Industries Ltd EOD Prices
BSE/BOM539116,O. P. Chains Ltd EOD Prices
BSE/BOM539117,Sujala Trading & Holdings Ltd EOD Prices
BSE/BOM539118,VRL Logistics Ltd EOD Prices
BSE/BOM539119,Jain Marmo Industries Ltd EOD Prices
BSE/BOM539120,Bangalore Fort Farms Ltd EOD Prices
BSE/BOM539121,Palco Metals Ltd EOD Prices
BSE/BOM539122,Bodhtree Consulting Ltd EOD Prices
BSE/BOM539123,V B Industries Ltd EOD Prices
BSE/BOM539124,Sarvottam Finvest Ltd EOD Prices
BSE/BOM539125,Layla Textile and Traders Ltd EOD Prices
BSE/BOM539126,MEP Infrastructure Developers Ltd EOD Prices
BSE/BOM539131,Crescent Leasing Ltd EOD Prices
BSE/BOM539132,Vegetable Products Ltd EOD Prices
BSE/BOM539133,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Non Direct Plan- Growth option EOD Prices
BSE/BOM539134,HDFC Focused Equity Fund Plan B - Regular Option- Growth EOD Prices
BSE/BOM539135,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Non Direct Plan- Dividend option EOD Prices
BSE/BOM539136,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Direct Plan- Growth Option EOD Prices
BSE/BOM539137,Kotak Mahindra Mutual Fund - Kotak India Growth Fund Series I Direct Plan- Dividend Option EOD Prices
BSE/BOM539138,Hdfc Focused Equity Fund Plan B - Regular Option- Dividend Payout EOD Prices
BSE/BOM539139,Hdfc Focused Equity Fund Plan A - Direct Option - Growth EOD Prices
BSE/BOM539140,Hdfc Focused Equity Fund Plan A- Direct Option - Dividend Payout EOD Prices
BSE/BOM539141,UFO Moviez India Ltd EOD Prices
BSE/BOM539142,Edelweiss Mutual Fund - Edelweiss Exchange Traded Scheme - Nifty ( Nifty EES ) EOD Prices
BSE/BOM539143,Panth Infinity Ltd EOD Prices
BSE/BOM539148,Shivalik Rasayan Ltd EOD Prices
BSE/BOM539149,Integrated Capital Services Ltd EOD Prices
BSE/BOM539150,PNC Infratech Ltd EOD Prices
BSE/BOM539151,Arfin India Ltd EOD Prices
BSE/BOM539167,Virat Leasing Ltd EOD Prices
BSE/BOM539168,Spisys Ltd EOD Prices
BSE/BOM539169,Funny Software Ltd EOD Prices
BSE/BOM539174,Helpage Finlease Ltd EOD Prices
BSE/BOM539175,Indra Industries Ltd EOD Prices
BSE/BOM539176,Hawa Engineers Ltd EOD Prices
BSE/BOM539177,Authum Investment & Infrastructure Ltd EOD Prices
BSE/BOM539178,Positive Electronics Ltd EOD Prices
BSE/BOM539179,Icici Prudential Value Fund Series 7 EOD Prices
BSE/BOM539180,Icici Prudential Value Fund Series 7 EOD Prices
BSE/BOM539189,Adhbhut Infrastructure Ltd EOD Prices
BSE/BOM539190,Decillion Finance Ltd EOD Prices
BSE/BOM539195,POCL Enterprises Ltd EOD Prices
BSE/BOM539196,Amba Enterprises Ltd EOD Prices
BSE/BOM539197,Devhari Exports (India) Ltd EOD Prices
BSE/BOM539198,Capfin India Ltd EOD Prices
BSE/BOM539199,Moongipa Securities Ltd EOD Prices
BSE/BOM539200,Noble Polymers Ltd EOD Prices
BSE/BOM539201,Satia Industries Ltd EOD Prices
BSE/BOM539202,Reliance Capital Builder Fund Iii Series A - Direct Plan Dividend Payout Option EOD Prices
BSE/BOM539203,Reliance Capital Builder Fund Iii Series A- Direct Plan Growth Option EOD Prices
BSE/BOM539204,Reliance Capital Builder Fund Iii Series A- Dividend Plan Dividend Payout EOD Prices
BSE/BOM539205,Reliance Capital Builder Fund III Series A- Growth Plan - Growth EOD Prices
BSE/BOM539206,Genomic Valley Biotech Ltd EOD Prices
BSE/BOM539207,Manpasand Beverages Ltd EOD Prices
BSE/BOM539216,Garment Mantra Lifestyle Ltd EOD Prices
BSE/BOM539217,Srestha Finvest Ltd EOD Prices
BSE/BOM539218,Saumya Consultants Ltd EOD Prices
BSE/BOM539219,Mauria Udyog Ltd EOD Prices
BSE/BOM539220,Mishka Exim Ltd EOD Prices
BSE/BOM539221,Sportking India Ltd EOD Prices
BSE/BOM539222,VMV Holidays Ltd EOD Prices
BSE/BOM539223,Ambition Mica Ltd EOD Prices
BSE/BOM539224,HCKK Ventures Ltd EOD Prices
BSE/BOM539225,Jiya Eco-Products Ltd EOD Prices
BSE/BOM539226,Rudra Global Infra Products Ltd EOD Prices
BSE/BOM539227,Loyal Equipments Ltd EOD Prices
BSE/BOM539228,Gala Global Products Ltd EOD Prices
BSE/BOM539229,Majestic Research Services and Solutions Ltd EOD Prices
BSE/BOM539230,Chemiesynth (vapi) Ltd EOD Prices
BSE/BOM539235,Grandeur Products Ltd EOD Prices
BSE/BOM539246,Jyotirgamya Enterprises Ltd EOD Prices
BSE/BOM539251,Balkrishna Paper Mills Ltd EOD Prices
BSE/BOM539252,Shyam Century Ferrous Ltd EOD Prices
BSE/BOM539253,Surya India Ltd EOD Prices
BSE/BOM539254,Adani Transmission Ltd EOD Prices
BSE/BOM539255,Star Delta Transformers Ltd EOD Prices
BSE/BOM539265,Amrapali Fincap Ltd EOD Prices
BSE/BOM539266,Concrete Credit Ltd EOD Prices
BSE/BOM539267,Dr Habeebullah Life Sciences Ltd EOD Prices
BSE/BOM539268,Syngene International Ltd EOD Prices
BSE/BOM539273,Pecos Hotels and Pubs Ltd EOD Prices
BSE/BOM539274,Boston Leasing and Finance Ltd EOD Prices
BSE/BOM539275,Mangalam Seeds Ltd EOD Prices
BSE/BOM539276,Kaya Ltd EOD Prices
BSE/BOM539277,Alstone Textiles (india) Ltd EOD Prices
BSE/BOM539278,Symbiox Investment & Trading Company Ltd EOD Prices
BSE/BOM539285,Icici Prudential Value Fund Series 8 - Direct Plan Dividend Option EOD Prices
BSE/BOM539286,Icici Prudential Value Fund Series 8 - Regular Plan Dividend Option EOD Prices
BSE/BOM539287,Ortin Laboratories Ltd EOD Prices
BSE/BOM539288,AVI Polymers Ltd EOD Prices
BSE/BOM539289,Majesco Ltd EOD Prices
BSE/BOM539290,Oswal Greentech Ltd EOD Prices
BSE/BOM539291,Ozone World Ltd EOD Prices
BSE/BOM539300,A.K. Spintex Ltd EOD Prices
BSE/BOM539301,Arvind SmartSpaces Ltd EOD Prices
BSE/BOM539302,Power Mech Projects Ltd EOD Prices
BSE/BOM539303,Minda Finance Ltd EOD Prices
BSE/BOM539304,Canopy Finance Ltd EOD Prices
BSE/BOM539309,Rama Steel Tubes Ltd EOD Prices
BSE/BOM539310,Thinkink Picturez Ltd EOD Prices
BSE/BOM539311,Nishtha Finance and Investment (India) Ltd EOD Prices
BSE/BOM539312,UTI- SENSEX ETF EOD Prices
BSE/BOM539313,UTI NIFTY ETF EOD Prices
BSE/BOM539314,Universal Autofoundry Ltd EOD Prices
BSE/BOM539319,Icici Prudential India Recovery Fund Series 3 - Direct Plan - Cumulative Option EOD Prices
BSE/BOM539320,Icici Prudential India Recovery Fund Series 3 - Direct Plan - Dividend Payout EOD Prices
BSE/BOM539321,Icici Prudential India Recovery Fund Series 3 - Regular Plan - Cumulative EOD Prices
BSE/BOM539322,Icici Prudential India Recovery Fund Series 3 - Regular Plan - Dividend Option EOD Prices
BSE/BOM539331,Veto Switchgears and Cables Ltd EOD Prices
BSE/BOM539332,Navkar Corporation Ltd EOD Prices
BSE/BOM539333,Pennar Engineered Building Systems Ltd EOD Prices
BSE/BOM539334,Shree Pushkar Chemicals & Fertilisers Ltd EOD Prices
BSE/BOM539335,CHPL Industries Ltd EOD Prices
BSE/BOM539336,Gujarat Gas Ltd EOD Prices
BSE/BOM539337,Waaree Technologies Ltd EOD Prices
BSE/BOM539346,Sadbhav Infrastructure Project Ltd EOD Prices
BSE/BOM539347,Pneumatic Holdings Ltd EOD Prices
BSE/BOM539351,Prabhat Dairy Ltd EOD Prices
BSE/BOM539352,P. B. Films Ltd EOD Prices
BSE/BOM539353,Sal Automotive Ltd EOD Prices
BSE/BOM539354,Polyspin Exports Ltd EOD Prices
BSE/BOM539359,Pritika Auto Industries Ltd EOD Prices
BSE/BOM539363,Sri Krishna Constructions (India) Ltd EOD Prices
BSE/BOM539378,Soni Medicare Ltd EOD Prices
BSE/BOM539383,Mahaveer Infoway Ltd EOD Prices
BSE/BOM539384,Krishna Capital and Securities Ltd EOD Prices
BSE/BOM539391,Acme Resources Ltd EOD Prices
BSE/BOM539392,Sang Froid Labs (India) Ltd EOD Prices
BSE/BOM539393,Kabra Commercial Ltd EOD Prices
BSE/BOM539394,Icici Prudential Mutual Fund- Direct Plan Cumulative Option EOD Prices
BSE/BOM539395,Icici Prudential Mutual Fund- Direct Plan Dividend Option EOD Prices
BSE/BOM539396,Icici Prudential Mutual Fund- Regular Plan Cumulative Option EOD Prices
BSE/BOM539397,ICICI Prudential Mutual Fund- Regular Plan Dividend Option EOD Prices
BSE/BOM539398,Vishal Bearings Ltd EOD Prices
BSE/BOM539399,Bella Casa Fashion & Retail Ltd EOD Prices
BSE/BOM539400,Mallcom (India) Ltd EOD Prices
BSE/BOM539401,Patdiam Jewellery Ltd EOD Prices
BSE/BOM539402,Vaksons Automobiles Ltd EOD Prices
BSE/BOM539403,Arambhan Hospitality Services Ltd EOD Prices
BSE/BOM539404,Satin Creditcare Network Ltd EOD Prices
BSE/BOM539405,Decorous Investment & Trading Co Ltd EOD Prices
BSE/BOM539406,Swagtam Trading & Services Ltd EOD Prices
BSE/BOM539407,Generic Engineering Construction and Projects Ltd EOD Prices
BSE/BOM539408,Kuber Udyog Ltd EOD Prices
BSE/BOM539409,Neeraj Paper Marketing Ltd EOD Prices
BSE/BOM539410,Muzali Arts Ltd EOD Prices
BSE/BOM539420,Birla Sun Life Focused Equity Fund- Series 6- Regular Plan- Growth EOD Prices
BSE/BOM539421,Birla Sun Life Focused Equity Fund- Series 6- Regular Plan- Dividend Payout EOD Prices
BSE/BOM539422,Birla Sun Life Focused Equity Fund- Series 6- Direct Plan- Growth EOD Prices
BSE/BOM539423,Birla Sun Life Focused Equity Fund- Series 6- Direct Plan- Dividend Payout EOD Prices
BSE/BOM539428,Tejnaksh Healthcare Ltd EOD Prices
BSE/BOM539433,Indo-Global Enterprises Ltd EOD Prices
BSE/BOM539434,Brilliant Portfolios Ltd EOD Prices
BSE/BOM539435,Richfield Financial Services Ltd EOD Prices
BSE/BOM539436,Coffee Day Enterprises Ltd EOD Prices
BSE/BOM539437,IDFC First Bank Ltd EOD Prices
BSE/BOM539446,Krishana Fabrics Ltd EOD Prices
BSE/BOM539447,Beardsell Ltd EOD Prices
BSE/BOM539448,InterGlobe Aviation Ltd EOD Prices
BSE/BOM539449,IGC Industries Ltd EOD Prices
BSE/BOM539450,S H Kelkar and Company Ltd EOD Prices
BSE/BOM539455,Aryavan Enterprise Ltd EOD Prices
BSE/BOM539469,Panorama Studios International Ltd EOD Prices
BSE/BOM539470,Shree Ganesh Biotech (India) Ltd EOD Prices
BSE/BOM539479,GTV Engineering Ltd EOD Prices
BSE/BOM539515,Quint Digital Media Ltd EOD Prices
BSE/BOM539518,Uday Jewellery Industries Ltd EOD Prices
BSE/BOM539519,Mayukh Dealtrade Ltd EOD Prices
BSE/BOM539520,Shailja Commercial Trade Frenzy Ltd EOD Prices
BSE/BOM539521,Navigant Corporate Advisors Ltd EOD Prices
BSE/BOM539522,Grovy India Ltd EOD Prices
BSE/BOM539523,Alkem Laboratories Ltd EOD Prices
BSE/BOM539524,Dr. Lal PathLabs Ltd EOD Prices
BSE/BOM539525,Navketan Merchants Ltd EOD Prices
BSE/BOM539526,Suncare Traders Ltd EOD Prices
BSE/BOM539527,Creative Castings Ltd EOD Prices
BSE/BOM539528,Aayush Food and Herbs Ltd EOD Prices
BSE/BOM539533,Elitecon International Ltd EOD Prices
BSE/BOM539542,Lux Industries Ltd EOD Prices
BSE/BOM539543,Valley Magnesite Company Ltd EOD Prices
BSE/BOM539544,Abhishek Infraventures Ltd EOD Prices
BSE/BOM539545,Apoorva Leasing Finance and Investment Company Ltd EOD Prices
BSE/BOM539546,Beekay Niryat Ltd EOD Prices
BSE/BOM539551,Narayana Hrudayalaya Ltd EOD Prices
BSE/BOM539559,Deep Diamond India Ltd EOD Prices
BSE/BOM539561,Remedium Lifecare Ltd EOD Prices
BSE/BOM539562,Aarnav Fashions Ltd EOD Prices
BSE/BOM539570,Acewin Agriteck Ltd EOD Prices
BSE/BOM539584,Sharanam Infraproject and Trading Ltd EOD Prices
BSE/BOM539593,Shivansh Finserve Ltd EOD Prices
BSE/BOM539594,Mishtann Foods Ltd EOD Prices
BSE/BOM539596,Delta Industrial Resources Ltd EOD Prices
BSE/BOM539597,Jindal Stainless (Hisar) Ltd EOD Prices
BSE/BOM539599,Kotia Enterprises Ltd EOD Prices
BSE/BOM539600,Chamak Holdings Ltd EOD Prices
BSE/BOM539607,Blue Cloud Softech Solutions Ltd EOD Prices
BSE/BOM539620,A Infrastructure Ltd EOD Prices
BSE/BOM539632,AAR Commercial Company Ltd EOD Prices
BSE/BOM539636,Precision Camshafts Ltd EOD Prices
BSE/BOM539637,Blueblood Ventures Ltd EOD Prices
BSE/BOM539658,TeamLease Services Ltd EOD Prices
BSE/BOM539659,Vidli Restaurants Ltd EOD Prices
BSE/BOM539660,Best Agrolife Ltd EOD Prices
BSE/BOM539661,Ace Men Engg Works Ltd EOD Prices
BSE/BOM539673,Radhagobind Commercial Ltd EOD Prices
BSE/BOM539678,Quick Heal Technologies Ltd EOD Prices
BSE/BOM539680,Ganga Pharmaceuticals Ltd EOD Prices
BSE/BOM539682,Sylph Education Solutions Ltd EOD Prices
BSE/BOM539686,K.P. Energy Ltd EOD Prices
BSE/BOM539697,Hiliks Technologies Ltd EOD Prices
BSE/BOM539724,Hypersoft Technologies Ltd EOD Prices
BSE/BOM539725,Gokul Agro Resources Ltd EOD Prices
BSE/BOM539730,Fredun Pharmaceuticals Ltd EOD Prices
BSE/BOM539742,Simbhaoli Sugars Ltd EOD Prices
BSE/BOM539760,Relicab Cable Manufacturing Ltd EOD Prices
BSE/BOM539762,Modern Converters Ltd EOD Prices
BSE/BOM539770,Darjeeling Ropeway Company Ltd EOD Prices
BSE/BOM539785,Pudumjee Paper Products Ltd EOD Prices
BSE/BOM539787,HealthCare Global Enterprises Ltd EOD Prices
BSE/BOM539788,Khemani Distributors & Marketing Ltd EOD Prices
BSE/BOM539798,Umiya Tubes Ltd EOD Prices
BSE/BOM539799,Bharat Wire Ropes Ltd EOD Prices
BSE/BOM539800,CHD Chemicals Ltd EOD Prices
BSE/BOM539807,Infibeam Avenues Ltd EOD Prices
BSE/BOM539814,LE Lavoir Ltd EOD Prices
BSE/BOM539819,Mudra Financial Services Ltd EOD Prices
BSE/BOM539834,Balgopal Commercial Ltd EOD Prices
BSE/BOM539837,Raghav Productivity Enhancers Ltd EOD Prices
BSE/BOM539841,Lancer Container Lines Ltd EOD Prices
BSE/BOM539843,NINtec Systems Ltd EOD Prices
BSE/BOM539844,Equitas Holdings Ltd EOD Prices
BSE/BOM539854,Halder Venture Ltd EOD Prices
BSE/BOM539861,SKIL Infrastructure Ltd EOD Prices
BSE/BOM539871,Thyrocare Technologies Ltd EOD Prices
BSE/BOM539872,Bajaj Healthcare Ltd EOD Prices
BSE/BOM539874,Ujjivan Financial Services Ltd EOD Prices
BSE/BOM539875,RSD Finance Ltd EOD Prices
BSE/BOM539876,Crompton Greaves Consumer Electricals Ltd EOD Prices
BSE/BOM539883,Pilani Investment and Industries Corporation Ltd EOD Prices
BSE/BOM539884,Darshan Orna Ltd EOD Prices
BSE/BOM539889,Parag Milk Foods Ltd EOD Prices
BSE/BOM539894,Madhav Infra Projects Ltd EOD Prices
BSE/BOM539895,Shalimar Agencies Ltd EOD Prices
BSE/BOM539910,Kome-On Communication Ltd EOD Prices
BSE/BOM539911,Svarnim Trade Udyog Ltd EOD Prices
BSE/BOM539917,Nagarjuna Fertilizers and Chemicals Ltd EOD Prices
BSE/BOM539921,Shanti Educational Initiatives Ltd EOD Prices
BSE/BOM539922,Rotographics (India) Ltd EOD Prices
BSE/BOM539927,Likhami Consulting Ltd EOD Prices
BSE/BOM539938,Medico Intercontinental Ltd EOD Prices
BSE/BOM539939,Yash Chemex Ltd EOD Prices
BSE/BOM539940,Max Ventures and Industries Ltd EOD Prices
BSE/BOM539947,Jindal Leasefin Ltd EOD Prices
BSE/BOM539956,TAAL Enterprises Ltd EOD Prices
BSE/BOM539957,Mahanagar Gas Ltd EOD Prices
BSE/BOM539963,Zeal Aqua Ltd EOD Prices
BSE/BOM539978,Quess Corp Ltd EOD Prices
BSE/BOM539979,Digjam Ltd EOD Prices
BSE/BOM539981,Max India Ltd EOD Prices
BSE/BOM539982,Advance Syntex Ltd EOD Prices
BSE/BOM539984,Hindusthan Urban Infrastructure Ltd EOD Prices
BSE/BOM539985,Titaanium Ten Enterprise Ltd EOD Prices
BSE/BOM539986,Commercial Syn Bags Ltd EOD Prices
BSE/BOM539991,Confidence Futuristic Energetech Ltd EOD Prices
BSE/BOM539992,Lloyds Steels Industries Ltd EOD Prices
BSE/BOM539997,Kwality Pharmaceuticals Ltd EOD Prices
BSE/BOM540005,Larsen & Toubro Infotech Ltd EOD Prices
BSE/BOM540006,East West Holdings Ltd EOD Prices
BSE/BOM540023,Colorchips New Media Ltd EOD Prices
BSE/BOM540024,Ashari Agencies Ltd EOD Prices
BSE/BOM540025,Advanced Enzyme Technologies Ltd EOD Prices
BSE/BOM540026,Ladam Affordable Housing Ltd EOD Prices
BSE/BOM540027,Prabhat Technologies (India) Ltd EOD Prices
BSE/BOM540047,Dilip Buildcon Ltd EOD Prices
BSE/BOM540048,S.P. Apparels Ltd EOD Prices
BSE/BOM540061,Bigbloc Construction Ltd EOD Prices
BSE/BOM540062,Golden Crest Education & Services Ltd EOD Prices
BSE/BOM540064,Future Retail Ltd EOD Prices
BSE/BOM540065,RBL Bank Ltd EOD Prices
BSE/BOM540066,AMS Polymers Ltd EOD Prices
BSE/BOM540072,Shiva Granito Export Ltd EOD Prices
BSE/BOM540073,BLS International Services Ltd EOD Prices
BSE/BOM540078,Mitsu Chem Plast Ltd EOD Prices
BSE/BOM540079,Sprayking Agro Equipment Ltd EOD Prices
BSE/BOM540080,Narayani Steels Ltd EOD Prices
